user_date,phonecharge_duration(sec),phonecharge_user
u14_2013-05-19,33006.0,u14
u14_2013-05-20,0.0,u14
u14_2013-05-21,0.0,u14
u14_2013-05-22,0.0,u14
u14_2013-05-23,9933.0,u14
u14_2013-05-24,0.0,u14
u14_2013-05-25,14845.0,u14
u14_2013-05-26,0.0,u14
u14_2013-05-27,31228.0,u14
u15_2013-03-27,3650.0,u15
u15_2013-03-28,45376.0,u15
u15_2013-03-29,0.0,u15
u15_2013-03-30,0.0,u15
u15_2013-03-31,14257.0,u15
u15_2013-04-01,0.0,u15
u15_2013-04-02,12186.0,u15
u15_2013-04-03,0.0,u15
u15_2013-04-04,15413.0,u15
u15_2013-04-05,33544.0,u15
u15_2013-04-06,0.0,u15
u15_2013-04-07,0.0,u15
u15_2013-04-08,10444.0,u15
u15_2013-04-09,3920.0,u15
u15_2013-04-10,0.0,u15
u15_2013-04-11,0.0,u15
u15_2013-04-12,33576.0,u15
u15_2013-04-13,0.0,u15
u15_2013-04-14,28279.0,u15
u15_2013-04-15,13176.0,u15
u15_2013-04-16,0.0,u15
u15_2013-04-17,0.0,u15
u15_2013-04-18,0.0,u15
u15_2013-04-19,0.0,u15
u15_2013-04-20,0.0,u15
u15_2013-04-21,12823.0,u15
u15_2013-04-22,11522.0,u15
u15_2013-04-23,0.0,u15
u15_2013-04-24,0.0,u15
u15_2013-04-25,0.0,u15
u15_2013-04-26,0.0,u15
u15_2013-04-27,0.0,u15
u15_2013-04-28,24343.0,u15
u15_2013-04-29,0.0,u15
u15_2013-04-30,0.0,u15
u15_2013-05-01,0.0,u15
u15_2013-05-02,0.0,u15
u15_2013-05-03,0.0,u15
u15_2013-05-04,0.0,u15
u15_2013-05-05,8267.0,u15
u15_2013-05-06,0.0,u15
u15_2013-05-07,7132.0,u15
u15_2013-05-08,0.0,u15
u15_2013-05-09,0.0,u15
u15_2013-05-10,0.0,u15
u15_2013-05-11,0.0,u15
u15_2013-05-12,11616.0,u15
u15_2013-05-13,0.0,u15
u15_2013-05-14,5593.0,u15
u15_2013-05-15,5258.0,u15
u15_2013-05-16,0.0,u15
u15_2013-05-17,0.0,u15
u15_2013-05-18,0.0,u15
u15_2013-05-19,0.0,u15
u15_2013-05-20,0.0,u15
u15_2013-05-21,0.0,u15
u15_2013-05-22,0.0,u15
u15_2013-05-23,0.0,u15
u15_2013-05-24,0.0,u15
u15_2013-05-25,0.0,u15
u15_2013-05-26,0.0,u15
u15_2013-05-27,15994.0,u15
u15_2013-05-28,3608.0,u15
u15_2013-05-29,5389.0,u15
u16_2013-03-27,27422.0,u16
u16_2013-03-28,65205.0,u16
u16_2013-03-29,13973.0,u16
u16_2013-03-30,3699.0,u16
u16_2013-03-31,29804.0,u16
u16_2013-04-01,0.0,u16
u16_2013-04-02,5279.0,u16
u16_2013-04-03,3797.0,u16
u16_2013-04-04,0.0,u16
u16_2013-04-05,6439.0,u16
u16_2013-04-06,8727.0,u16
u16_2013-04-07,9723.0,u16
u16_2013-04-08,25608.0,u16
u16_2013-04-09,0.0,u16
u16_2013-04-10,5316.0,u16
u16_2013-04-11,0.0,u16
u16_2013-04-12,25231.0,u16
u16_2013-04-13,48659.0,u16
u16_2013-04-14,37728.0,u16
u16_2013-04-15,8621.0,u16
u16_2013-04-16,0.0,u16
u16_2013-04-17,36045.0,u16
u16_2013-04-18,26986.0,u16
u16_2013-04-19,27524.0,u16
u16_2013-04-20,0.0,u16
u16_2013-04-21,19131.0,u16
u16_2013-04-22,19975.0,u16
u16_2013-04-23,4436.0,u16
u16_2013-04-24,3815.0,u16
u16_2013-04-25,18905.0,u16
u16_2013-04-26,6938.0,u16
u16_2013-04-27,0.0,u16
u16_2013-04-28,52366.0,u16
u16_2013-04-29,26798.0,u16
u16_2013-04-30,4695.0,u16
u16_2013-05-01,0.0,u16
u16_2013-05-02,50201.0,u16
u16_2013-05-03,0.0,u16
u16_2013-05-04,29139.0,u16
u16_2013-05-05,27995.0,u16
u16_2013-05-06,38370.0,u16
u16_2013-05-07,9732.0,u16
u16_2013-05-08,0.0,u16
u16_2013-05-09,0.0,u16
u16_2013-05-10,7555.0,u16
u16_2013-05-11,6378.0,u16
u16_2013-05-12,0.0,u16
u16_2013-05-13,15519.0,u16
u16_2013-05-14,32413.0,u16
u16_2013-05-15,0.0,u16
u16_2013-05-16,0.0,u16
u16_2013-05-17,0.0,u16
u16_2013-05-18,5433.0,u16
u16_2013-05-19,0.0,u16
u16_2013-05-20,19057.0,u16
u16_2013-05-21,25114.0,u16
u16_2013-05-22,7668.0,u16
u16_2013-05-23,3819.0,u16
u16_2013-05-24,58032.0,u16
u16_2013-05-25,47412.0,u16
u16_2013-05-26,35892.0,u16
u16_2013-05-27,6458.0,u16
u16_2013-05-28,59730.0,u16
u16_2013-05-29,14824.0,u16
u17_2013-03-27,4044.0,u17
u17_2013-03-28,0.0,u17
u17_2013-03-29,3775.0,u17
u17_2013-03-30,32447.0,u17
u17_2013-03-31,4116.0,u17
u17_2013-04-01,7055.0,u17
u17_2013-04-02,31780.0,u17
u17_2013-04-03,23868.0,u17
u17_2013-04-04,4088.0,u17
u17_2013-04-05,0.0,u17
u17_2013-04-06,4767.0,u17
u17_2013-04-07,19600.0,u17
u17_2013-04-08,8756.0,u17
u17_2013-04-09,6485.0,u17
u17_2013-04-10,0.0,u17
u17_2013-04-11,25772.0,u17
u17_2013-04-12,3744.0,u17
u17_2013-04-13,20179.0,u17
u17_2013-04-14,37275.0,u17
u17_2013-04-15,54962.0,u17
u17_2013-04-16,34144.0,u17
u17_2013-04-17,35436.0,u17
u17_2013-04-18,0.0,u17
u17_2013-04-19,3984.0,u17
u17_2013-04-20,9142.0,u17
u17_2013-04-21,32426.0,u17
u17_2013-04-22,49644.0,u17
u17_2013-04-23,24772.0,u17
u17_2013-04-24,3823.0,u17
u17_2013-04-25,4834.0,u17
u17_2013-04-26,3714.0,u17
u17_2013-04-27,68720.0,u17
u17_2013-04-28,35253.0,u17
u17_2013-04-29,19998.0,u17
u17_2013-04-30,57269.0,u17
u17_2013-05-01,0.0,u17
u17_2013-05-02,14361.0,u17
u17_2013-05-03,25692.0,u17
u17_2013-05-04,11672.0,u17
u17_2013-05-05,32023.0,u17
u17_2013-05-06,25133.0,u17
u17_2013-05-07,10269.0,u17
u17_2013-05-08,0.0,u17
u17_2013-05-09,0.0,u17
u17_2013-05-10,31377.0,u17
u17_2013-05-11,0.0,u17
u17_2013-05-12,31971.0,u17
u17_2013-05-13,15289.0,u17
u17_2013-05-14,40601.0,u17
u17_2013-05-15,0.0,u17
u17_2013-05-16,28846.0,u17
u17_2013-05-17,0.0,u17
u17_2013-05-18,0.0,u17
u17_2013-05-19,0.0,u17
u17_2013-05-20,27943.0,u17
u17_2013-05-21,26125.0,u17
u17_2013-05-22,0.0,u17
u17_2013-05-23,14117.0,u17
u17_2013-05-24,0.0,u17
u17_2013-05-25,12731.0,u17
u17_2013-05-26,26520.0,u17
u17_2013-05-27,0.0,u17
u17_2013-05-28,24043.0,u17
u18_2013-03-27,33831.0,u18
u18_2013-03-28,40914.0,u18
u18_2013-03-29,13546.0,u18
u18_2013-03-30,34489.0,u18
u18_2013-03-31,4681.0,u18
u18_2013-04-01,0.0,u18
u18_2013-04-02,39255.0,u18
u18_2013-04-03,0.0,u18
u18_2013-04-04,0.0,u18
u18_2013-04-05,0.0,u18
u18_2013-04-06,0.0,u18
u18_2013-04-07,15077.0,u18
u18_2013-04-08,8973.0,u18
u18_2013-04-09,57322.0,u18
u18_2013-04-10,25518.0,u18
u18_2013-04-11,24584.0,u18
u18_2013-04-12,0.0,u18
u18_2013-04-13,23348.0,u18
u18_2013-04-14,79338.0,u18
u18_2013-04-15,38892.0,u18
u18_2013-04-16,4579.0,u18
u18_2013-04-17,0.0,u18
u18_2013-04-18,0.0,u18
u18_2013-04-19,28018.0,u18
u18_2013-04-20,21161.0,u18
u18_2013-04-21,17997.0,u18
u18_2013-04-22,51688.0,u18
u18_2013-04-23,13820.0,u18
u18_2013-04-24,0.0,u18
u18_2013-04-25,44382.0,u18
u18_2013-04-26,0.0,u18
u18_2013-04-27,0.0,u18
u18_2013-04-28,29420.0,u18
u18_2013-04-29,46722.0,u18
u18_2013-04-30,0.0,u18
u18_2013-05-01,0.0,u18
u18_2013-05-02,0.0,u18
u18_2013-05-03,0.0,u18
u18_2013-05-04,7100.0,u18
u18_2013-05-05,0.0,u18
u18_2013-05-06,15712.0,u18
u18_2013-05-07,8275.0,u18
u18_2013-05-08,0.0,u18
u18_2013-05-09,0.0,u18
u18_2013-05-10,0.0,u18
u18_2013-05-11,0.0,u18
u18_2013-05-12,0.0,u18
u18_2013-05-13,0.0,u18
u18_2013-05-14,39975.0,u18
u18_2013-05-15,23794.0,u18
u18_2013-05-16,0.0,u18
u18_2013-05-17,0.0,u18
u18_2013-05-18,0.0,u18
u18_2013-05-19,0.0,u18
u18_2013-05-20,0.0,u18
u18_2013-05-21,0.0,u18
u18_2013-05-22,0.0,u18
u18_2013-05-23,12703.0,u18
u18_2013-05-24,20649.0,u18
u18_2013-05-25,47813.0,u18
u18_2013-05-26,32090.0,u18
u19_2013-03-27,22543.0,u19
u19_2013-03-28,0.0,u19
u19_2013-03-29,17587.0,u19
u19_2013-03-30,0.0,u19
u19_2013-03-31,14524.0,u19
u19_2013-04-01,12183.0,u19
u19_2013-04-02,4274.0,u19
u19_2013-04-03,13600.0,u19
u19_2013-04-04,0.0,u19
u19_2013-04-05,20394.0,u19
u19_2013-04-06,9315.0,u19
u19_2013-04-07,11839.0,u19
u19_2013-04-08,0.0,u19
u19_2013-04-09,11456.0,u19
u19_2013-04-10,13817.0,u19
u19_2013-04-11,22428.0,u19
u19_2013-04-12,11440.0,u19
u19_2013-04-13,4009.0,u19
u19_2013-04-14,17575.0,u19
u19_2013-04-15,0.0,u19
u19_2013-04-16,11348.0,u19
u19_2013-04-17,21521.0,u19
u19_2013-04-18,23163.0,u19
u19_2013-04-19,7429.0,u19
u19_2013-04-20,16368.0,u19
u19_2013-04-21,24176.0,u19
u19_2013-04-22,19106.0,u19
u19_2013-04-23,33125.0,u19
u19_2013-04-24,0.0,u19
u19_2013-04-25,14142.0,u19
u19_2013-04-26,17209.0,u19
u19_2013-04-27,18778.0,u19
u19_2013-04-28,23133.0,u19
u19_2013-04-29,0.0,u19
u19_2013-04-30,21854.0,u19
u19_2013-05-01,16500.0,u19
u19_2013-05-02,15432.0,u19
u19_2013-05-03,10911.0,u19
u19_2013-05-04,8786.0,u19
u19_2013-05-05,16989.0,u19
u19_2013-05-06,11688.0,u19
u19_2013-05-07,6777.0,u19
u19_2013-05-08,10686.0,u19
u19_2013-05-09,7046.0,u19
u19_2013-05-10,34235.0,u19
u19_2013-05-11,23263.0,u19
u19_2013-05-12,0.0,u19
u19_2013-05-13,41702.0,u19
u19_2013-05-14,0.0,u19
u19_2013-05-15,11946.0,u19
u19_2013-05-16,29288.0,u19
u19_2013-05-17,15428.0,u19
u19_2013-05-18,5196.0,u19
u19_2013-05-19,12792.0,u19
u19_2013-05-20,4966.0,u19
u19_2013-05-21,17027.0,u19
u19_2013-05-22,9115.0,u19
u19_2013-05-23,15338.0,u19
u19_2013-05-24,13187.0,u19
u19_2013-05-25,7619.0,u19
u19_2013-05-26,4350.0,u19
u19_2013-05-27,29870.0,u19
u19_2013-05-28,41278.0,u19
u19_2013-05-29,0.0,u19
u19_2013-05-30,6909.0,u19
u19_2013-05-31,5016.0,u19
u20_2013-03-27,52568.0,u20
u20_2013-03-28,0.0,u20
u20_2013-03-29,0.0,u20
u20_2013-03-30,0.0,u20
u20_2013-03-31,4131.0,u20
u20_2013-04-01,16429.0,u20
u20_2013-04-02,47141.0,u20
u20_2013-04-03,41911.0,u20
u20_2013-04-04,0.0,u20
u20_2013-04-05,0.0,u20
u20_2013-04-06,0.0,u20
u20_2013-04-07,9222.0,u20
u20_2013-04-08,0.0,u20
u20_2013-04-09,3797.0,u20
u20_2013-04-10,15694.0,u20
u20_2013-04-11,17199.0,u20
u20_2013-04-12,0.0,u20
u20_2013-04-13,0.0,u20
u20_2013-04-14,0.0,u20
u20_2013-04-15,0.0,u20
u20_2013-04-16,0.0,u20
u20_2013-04-17,0.0,u20
u20_2013-04-18,0.0,u20
u20_2013-04-19,0.0,u20
u20_2013-04-20,0.0,u20
u20_2013-04-21,60399.0,u20
u20_2013-04-22,0.0,u20
u20_2013-04-23,20305.0,u20
u20_2013-04-24,27809.0,u20
u20_2013-04-25,0.0,u20
u20_2013-04-26,24680.0,u20
u20_2013-04-27,17664.0,u20
u20_2013-04-28,26785.0,u20
u20_2013-04-29,12635.0,u20
u20_2013-04-30,0.0,u20
u20_2013-05-01,0.0,u20
u20_2013-05-02,0.0,u20
u20_2013-05-03,15733.0,u20
u20_2013-05-04,17800.0,u20
u20_2013-05-05,6321.0,u20
u20_2013-05-06,0.0,u20
u20_2013-05-07,0.0,u20
u20_2013-05-08,0.0,u20
u20_2013-05-09,0.0,u20
u20_2013-05-10,15426.0,u20
u20_2013-05-11,0.0,u20
u20_2013-05-12,0.0,u20
u20_2013-05-13,0.0,u20
u20_2013-05-14,18961.0,u20
u20_2013-05-15,0.0,u20
u20_2013-05-16,0.0,u20
u20_2013-05-17,0.0,u20
u20_2013-05-18,0.0,u20
u20_2013-05-19,34116.0,u20
u22_2013-03-27,31220.0,u22
u22_2013-03-28,7299.0,u22
u22_2013-03-29,13255.0,u22
u22_2013-03-30,0.0,u22
u22_2013-03-31,53392.0,u22
u22_2013-04-01,7189.0,u22
u22_2013-04-02,8218.0,u22
u22_2013-04-03,8425.0,u22
u22_2013-04-04,0.0,u22
u22_2013-04-05,12496.0,u22
u22_2013-04-06,0.0,u22
u22_2013-04-07,8981.0,u22
u22_2013-04-08,10137.0,u22
u22_2013-04-09,0.0,u22
u22_2013-04-10,14963.0,u22
u22_2013-04-11,11665.0,u22
u22_2013-04-12,10169.0,u22
u22_2013-04-13,17625.0,u22
u22_2013-04-14,6531.0,u22
u22_2013-04-15,9558.0,u22
u22_2013-04-16,8923.0,u22
u22_2013-04-17,6728.0,u22
u22_2013-04-18,5864.0,u22
u22_2013-04-19,19525.0,u22
u22_2013-04-20,22448.0,u22
u22_2013-04-21,23854.0,u22
u22_2013-04-22,4035.0,u22
u22_2013-04-23,30653.0,u22
u22_2013-04-24,15520.0,u22
u22_2013-04-25,0.0,u22
u22_2013-04-26,0.0,u22
u22_2013-04-27,23839.0,u22
u22_2013-04-28,5124.0,u22
u22_2013-04-29,0.0,u22
u22_2013-04-30,0.0,u22
u22_2013-05-01,0.0,u22
u22_2013-05-02,0.0,u22
u22_2013-05-03,0.0,u22
u22_2013-05-04,0.0,u22
u22_2013-05-05,23861.0,u22
u22_2013-05-06,34624.0,u22
u22_2013-05-07,0.0,u22
u22_2013-05-08,49216.0,u22
u22_2013-05-09,0.0,u22
u22_2013-05-10,0.0,u22
u22_2013-05-11,30720.0,u22
u22_2013-05-12,12917.0,u22
u22_2013-05-13,5654.0,u22
u22_2013-05-14,0.0,u22
u22_2013-05-15,47318.0,u22
u22_2013-05-16,5891.0,u22
u22_2013-05-17,0.0,u22
u22_2013-05-18,3698.0,u22
u22_2013-05-19,0.0,u22
u22_2013-05-20,14162.0,u22
u22_2013-05-21,0.0,u22
u22_2013-05-22,7144.0,u22
u22_2013-05-23,60236.0,u22
u22_2013-05-24,0.0,u22
u22_2013-05-25,0.0,u22
u22_2013-05-26,15635.0,u22
u22_2013-05-27,29894.0,u22
u22_2013-05-28,36299.0,u22
u22_2013-05-29,0.0,u22
u22_2013-05-30,8140.0,u22
u23_2013-03-27,13065.0,u23
u23_2013-03-28,16358.0,u23
u23_2013-03-29,46636.0,u23
u23_2013-03-30,32035.0,u23
u23_2013-03-31,0.0,u23
u23_2013-04-01,18366.0,u23
u23_2013-04-02,37694.0,u23
u23_2013-04-03,47555.0,u23
u23_2013-04-04,36208.0,u23
u23_2013-04-05,19909.0,u23
u23_2013-04-06,33543.0,u23
u23_2013-04-07,52085.0,u23
u23_2013-04-08,43597.0,u23
u23_2013-04-09,0.0,u23
u23_2013-04-10,26060.0,u23
u23_2013-04-11,31446.0,u23
u23_2013-04-12,19377.0,u23
u23_2013-04-13,70737.0,u23
u23_2013-04-14,14255.0,u23
u23_2013-04-15,33241.0,u23
u23_2013-04-16,16002.0,u23
u23_2013-04-17,25622.0,u23
u23_2013-04-18,27135.0,u23
u23_2013-04-19,65994.0,u23
u23_2013-04-20,27245.0,u23
u23_2013-04-21,42202.0,u23
u23_2013-04-22,25094.0,u23
u23_2013-04-23,32578.0,u23
u23_2013-04-24,41640.0,u23
u23_2013-04-25,38648.0,u23
u23_2013-04-26,34423.0,u23
u23_2013-04-27,32233.0,u23
u23_2013-04-28,17503.0,u23
u23_2013-04-29,33244.0,u23
u23_2013-04-30,26381.0,u23
u23_2013-05-01,17653.0,u23
u23_2013-05-02,46531.0,u23
u23_2013-05-03,19286.0,u23
u23_2013-05-04,42487.0,u23
u23_2013-05-05,34971.0,u23
u23_2013-05-06,55484.0,u23
u23_2013-05-07,17927.0,u23
u23_2013-05-08,52259.0,u23
u23_2013-05-09,43025.0,u23
u23_2013-05-10,38821.0,u23
u23_2013-05-11,34243.0,u23
u23_2013-05-12,0.0,u23
u23_2013-05-13,15343.0,u23
u23_2013-05-14,52858.0,u23
u23_2013-05-15,28591.0,u23
u23_2013-05-16,29488.0,u23
u23_2013-05-17,35989.0,u23
u23_2013-05-18,25135.0,u23
u23_2013-05-19,24010.0,u23
u23_2013-05-20,18838.0,u23
u23_2013-05-21,51185.0,u23
u24_2013-03-27,3880.0,u24
u24_2013-03-28,23004.0,u24
u24_2013-03-29,51098.0,u24
u24_2013-03-30,26227.0,u24
u24_2013-03-31,30707.0,u24
u24_2013-04-01,39721.0,u24
u24_2013-04-02,17233.0,u24
u24_2013-04-03,7762.0,u24
u24_2013-04-04,18977.0,u24
u24_2013-04-05,0.0,u24
u24_2013-04-06,0.0,u24
u24_2013-04-07,40960.0,u24
u24_2013-04-08,0.0,u24
u24_2013-04-09,7140.0,u24
u24_2013-04-10,14283.0,u24
u24_2013-04-11,23995.0,u24
u24_2013-04-12,6987.0,u24
u24_2013-04-13,0.0,u24
u24_2013-04-14,34270.0,u24
u24_2013-04-15,40898.0,u24
u24_2013-04-16,48609.0,u24
u24_2013-04-17,0.0,u24
u24_2013-04-18,0.0,u24
u24_2013-04-19,0.0,u24
u24_2013-04-20,0.0,u24
u24_2013-04-21,25078.0,u24
u24_2013-04-22,47321.0,u24
u24_2013-04-23,30151.0,u24
u24_2013-04-24,27604.0,u24
u25_2013-03-31,29425.0,u25
u25_2013-04-01,26231.0,u25
u25_2013-04-02,0.0,u25
u25_2013-04-03,4156.0,u25
u25_2013-04-04,0.0,u25
u25_2013-04-05,3627.0,u25
u25_2013-04-06,3879.0,u25
u25_2013-04-07,7980.0,u25
u25_2013-04-08,0.0,u25
u25_2013-04-09,9131.0,u25
u25_2013-04-10,3950.0,u25
u25_2013-04-11,0.0,u25
u25_2013-04-12,8450.0,u25
u25_2013-04-13,0.0,u25
u25_2013-04-14,16688.0,u25
u25_2013-04-15,0.0,u25
u25_2013-04-16,0.0,u25
u25_2013-04-17,8239.0,u25
u25_2013-04-18,34123.0,u25
u25_2013-04-19,0.0,u25
u25_2013-04-20,0.0,u25
u25_2013-04-21,16353.0,u25
u25_2013-04-22,19797.0,u25
u25_2013-04-23,0.0,u25
u25_2013-04-24,0.0,u25
u25_2013-04-25,0.0,u25
u25_2013-04-26,6455.0,u25
u25_2013-04-27,0.0,u25
u25_2013-04-28,0.0,u25
u25_2013-04-29,10458.0,u25
u25_2013-04-30,0.0,u25
u25_2013-05-01,0.0,u25
u25_2013-05-02,0.0,u25
u25_2013-05-03,5752.0,u25
u25_2013-05-04,0.0,u25
u25_2013-05-05,0.0,u25
u25_2013-05-06,0.0,u25
u25_2013-05-07,0.0,u25
u25_2013-05-08,0.0,u25
u25_2013-05-09,0.0,u25
u25_2013-05-10,0.0,u25
u25_2013-05-11,0.0,u25
u25_2013-05-12,0.0,u25
u25_2013-05-13,0.0,u25
u25_2013-05-14,0.0,u25
u25_2013-05-15,0.0,u25
u25_2013-05-16,0.0,u25
u25_2013-05-17,0.0,u25
u25_2013-05-18,0.0,u25
u25_2013-05-19,0.0,u25
u25_2013-05-20,0.0,u25
u25_2013-05-21,0.0,u25
u25_2013-05-22,0.0,u25
u25_2013-05-23,0.0,u25
u25_2013-05-24,5128.0,u25
u25_2013-05-25,0.0,u25
u25_2013-05-26,17605.0,u25
u25_2013-05-27,0.0,u25
u25_2013-05-28,0.0,u25
u25_2013-05-29,13267.0,u25
u27_2013-03-28,54992.0,u27
u27_2013-03-29,16595.0,u27
u27_2013-03-30,0.0,u27
u27_2013-03-31,35202.0,u27
u27_2013-04-01,30124.0,u27
u27_2013-04-02,39464.0,u27
u27_2013-04-03,0.0,u27
u27_2013-04-04,39739.0,u27
u27_2013-04-05,8113.0,u27
u27_2013-04-06,45440.0,u27
u27_2013-04-07,0.0,u27
u27_2013-04-08,7452.0,u27
u27_2013-04-09,32000.0,u27
u27_2013-04-10,10791.0,u27
u27_2013-04-11,27613.0,u27
u27_2013-04-12,0.0,u27
u27_2013-04-13,0.0,u27
u27_2013-04-14,0.0,u27
u27_2013-04-15,0.0,u27
u27_2013-04-16,34416.0,u27
u27_2013-04-17,30581.0,u27
u27_2013-04-18,49534.0,u27
u27_2013-04-19,0.0,u27
u27_2013-04-20,10550.0,u27
u27_2013-04-21,0.0,u27
u27_2013-04-22,9651.0,u27
u27_2013-04-23,0.0,u27
u27_2013-04-24,16528.0,u27
u27_2013-04-25,15150.0,u27
u27_2013-04-26,17106.0,u27
u27_2013-04-27,0.0,u27
u27_2013-04-28,8424.0,u27
u27_2013-04-29,14803.0,u27
u27_2013-04-30,22735.0,u27
u27_2013-05-01,47088.0,u27
u27_2013-05-02,19724.0,u27
u27_2013-05-03,17853.0,u27
u27_2013-05-04,0.0,u27
u27_2013-05-05,0.0,u27
u27_2013-05-06,0.0,u27
u27_2013-05-07,32253.0,u27
u27_2013-05-08,0.0,u27
u27_2013-05-09,0.0,u27
u27_2013-05-10,0.0,u27
u27_2013-05-11,0.0,u27
u27_2013-05-12,0.0,u27
u27_2013-05-13,22444.0,u27
u27_2013-05-14,22379.0,u27
u27_2013-05-15,0.0,u27
u27_2013-05-16,0.0,u27
u27_2013-05-17,24512.0,u27
u27_2013-05-18,14652.0,u27
u27_2013-05-19,46555.0,u27
u27_2013-05-20,0.0,u27
u27_2013-05-21,29036.0,u27
u27_2013-05-22,0.0,u27
u27_2013-05-23,0.0,u27
u27_2013-05-24,11357.0,u27
u27_2013-05-25,0.0,u27
u27_2013-05-26,10104.0,u27
u27_2013-05-27,20317.0,u27
u27_2013-05-28,42010.0,u27
u27_2013-05-29,0.0,u27
u27_2013-05-30,0.0,u27
u27_2013-05-31,14245.0,u27
u30_2013-03-28,63779.0,u30
u30_2013-03-29,0.0,u30
u30_2013-03-30,13814.0,u30
u30_2013-03-31,58721.0,u30
u30_2013-04-01,0.0,u30
u30_2013-04-02,57758.0,u30
u30_2013-04-03,0.0,u30
u30_2013-04-04,52040.0,u30
u30_2013-04-05,0.0,u30
u30_2013-04-06,32078.0,u30
u30_2013-04-07,31685.0,u30
u30_2013-04-08,41020.0,u30
u30_2013-04-09,32011.0,u30
u30_2013-04-10,0.0,u30
u30_2013-04-11,61186.0,u30
u30_2013-04-12,0.0,u30
u30_2013-04-13,44175.0,u30
u30_2013-04-14,30665.0,u30
u30_2013-04-15,44933.0,u30
u30_2013-04-16,29053.0,u30
u30_2013-04-17,0.0,u30
u30_2013-04-18,49347.0,u30
u30_2013-04-19,0.0,u30
u30_2013-04-20,9347.0,u30
u30_2013-04-21,57819.0,u30
u30_2013-04-22,19072.0,u30
u30_2013-04-23,6446.0,u30
u30_2013-04-24,28951.0,u30
u30_2013-04-25,5866.0,u30
u30_2013-04-26,0.0,u30
u30_2013-04-27,39682.0,u30
u30_2013-04-28,0.0,u30
u30_2013-04-29,26927.0,u30
u30_2013-04-30,26735.0,u30
u30_2013-05-01,24031.0,u30
u30_2013-05-02,0.0,u30
u30_2013-05-03,0.0,u30
u30_2013-05-04,0.0,u30
u30_2013-05-05,0.0,u30
u30_2013-05-06,4312.0,u30
u30_2013-05-07,43845.0,u30
u30_2013-05-08,0.0,u30
u30_2013-05-09,30191.0,u30
u30_2013-05-10,0.0,u30
u30_2013-05-11,22763.0,u30
u30_2013-05-12,38910.0,u30
u30_2013-05-13,4324.0,u30
u30_2013-05-14,28780.0,u30
u30_2013-05-15,4314.0,u30
u30_2013-05-16,0.0,u30
u30_2013-05-17,0.0,u30
u30_2013-05-18,0.0,u30
u30_2013-05-19,0.0,u30
u30_2013-05-20,10914.0,u30
u30_2013-05-21,5721.0,u30
u30_2013-05-22,41937.0,u30
u30_2013-05-23,0.0,u30
u30_2013-05-24,0.0,u30
u30_2013-05-25,4132.0,u30
u30_2013-05-26,34030.0,u30
u30_2013-05-27,0.0,u30
u30_2013-05-28,39216.0,u30
u30_2013-05-29,6375.0,u30
u30_2013-05-30,33830.0,u30
u30_2013-05-31,5397.0,u30
u31_2013-03-28,36213.0,u31
u31_2013-03-29,19278.0,u31
u31_2013-03-30,22332.0,u31
u31_2013-03-31,9486.0,u31
u31_2013-04-01,13663.0,u31
u31_2013-04-02,36834.0,u31
u31_2013-04-03,27074.0,u31
u31_2013-04-04,16028.0,u31
u31_2013-04-05,14358.0,u31
u31_2013-04-06,33607.0,u31
u31_2013-04-07,44808.0,u31
u31_2013-04-08,13200.0,u31
u31_2013-04-09,25335.0,u31
u31_2013-04-10,20931.0,u31
u31_2013-04-11,22413.0,u31
u31_2013-04-12,34698.0,u31
u31_2013-04-13,4130.0,u31
u31_2013-04-14,25684.0,u31
u31_2013-04-15,17520.0,u31
u31_2013-04-16,3912.0,u31
u31_2013-04-17,21253.0,u31
u31_2013-04-18,24863.0,u31
u31_2013-04-19,41088.0,u31
u31_2013-04-20,0.0,u31
u31_2013-04-21,22579.0,u31
u31_2013-04-22,25302.0,u31
u31_2013-04-23,20396.0,u31
u31_2013-04-24,9264.0,u31
u31_2013-04-25,10534.0,u31
u31_2013-04-26,17467.0,u31
u31_2013-04-27,14822.0,u31
u31_2013-04-28,17591.0,u31
u31_2013-04-29,21367.0,u31
u31_2013-04-30,3903.0,u31
u31_2013-05-01,13601.0,u31
u31_2013-05-02,21632.0,u31
u31_2013-05-03,0.0,u31
u31_2013-05-04,0.0,u31
u31_2013-05-05,11966.0,u31
u31_2013-05-06,17248.0,u31
u31_2013-05-07,22192.0,u31
u31_2013-05-08,0.0,u31
u31_2013-05-09,34941.0,u31
u31_2013-05-10,17190.0,u31
u31_2013-05-11,19289.0,u31
u31_2013-05-12,4240.0,u31
u31_2013-05-13,12919.0,u31
u31_2013-05-14,28832.0,u31
u31_2013-05-15,0.0,u31
u31_2013-05-16,0.0,u31
u31_2013-05-17,0.0,u31
u31_2013-05-18,8480.0,u31
u31_2013-05-19,0.0,u31
u31_2013-05-20,22749.0,u31
u31_2013-05-21,14591.0,u31
u31_2013-05-22,21425.0,u31
u31_2013-05-23,0.0,u31
u31_2013-05-24,0.0,u31
u31_2013-05-25,36569.0,u31
u31_2013-05-26,33117.0,u31
u31_2013-05-27,19050.0,u31
u31_2013-05-28,20971.0,u31
u31_2013-05-29,8233.0,u31
u32_2013-03-27,35075.0,u32
u32_2013-03-28,30544.0,u32
u32_2013-03-29,25102.0,u32
u32_2013-03-30,0.0,u32
u32_2013-03-31,44623.0,u32
u32_2013-04-01,11047.0,u32
u32_2013-04-02,32811.0,u32
u32_2013-04-03,29266.0,u32
