user,dark_duration(sec),audio_ audio inference,phonecharge_duration(sec),activity_ activity inference,dp_class
u05,0.12656830272006422,0.14664684035062703,0.0,0.018936011904761903,0.0
u05,0.5742848539596507,0.14975658444177378,0.551959399361691,0.026376488095238095,0.0
u05,0.042637759710930444,0.22665145743792395,0.05044733950714174,0.021168154761904763,0.0
u05,0.0,0.1073812288242044,0.0,0.019010416666666665,0.0
u05,0.0,0.03003822676688462,0.0536179563647779,0.0017485119047619048,0.0
u05,0.0,0.017341236700412144,0.0,0.0,0.0
u05,0.17203653518016662,0.0277772119582561,0.18898132161356146,0.0,0.0
u05,0.591869918699187,0.20910652570970742,0.0,0.018154761904761906,0.0
u05,0.24882063635451168,0.1878475546411912,0.21820750274682155,0.031063988095238096,0.0
u05,0.19234166415738232,0.08994493444415022,0.21519384711976142,0.00625,0.0
u07,0.0,0.0,0.0,0.0,0.0
u07,0.0,0.0,0.0,0.0,0.0
u07,0.0,0.0,0.3712970229686601,0.0,0.0
u07,0.40729699889591486,0.2715797907373081,0.0,0.03523065476190476,0.0
u07,0.09184984442437016,0.25835319359854425,0.0,0.058779761904761904,0.0
u07,0.13604336043360435,0.22635270473047753,0.0,0.04285714285714286,0.0
u07,0.4378299708923015,0.12372435988837513,0.5305394234290797,0.040327380952380955,0.0
u07,0.46851349994981434,0.15595570312128682,0.0,0.03943452380952381,0.0
u07,0.3408611863896417,0.22999884572817578,0.41928530319677704,0.041220238095238095,0.0
u07,0.6822242296497039,0.27470311449697515,0.3370794747030817,0.05223214285714286,0.0
u07,0.4771855866706815,0.24474636574121225,0.266415528697745,0.06960565476190476,0.0
u07,0.842798353909465,0.3290693174179618,0.3467482865065662,0.05978422619047619,0.0
u07,0.15303623406604436,0.3451340652774666,0.226369486736776,0.17209821428571428,0.0
u07,0.3629830372377798,0.5877823722322938,0.29318265055198034,0.08645833333333333,0.0
u07,0.8660945498343873,0.6346458082958195,0.21171977188301155,0.06741071428571428,0.0
u07,0.22885677004918198,0.2988206057890127,0.0,0.14735863095238094,0.0
u07,0.5685335742246311,0.1292580748103939,0.3651755349761942,0.011644345238095238,0.0
u07,0.6795443139616582,0.14161557316385906,0.36270601161513105,0.01949404761904762,0.0
u07,0.5091438321790626,0.20332837675432341,0.3331973002668341,0.024776785714285713,0.0
u07,0.46996888487403393,0.19471886691245865,0.0,0.02607886904761905,0.0
u07,0.5500853156679715,0.07686771365910958,0.0,0.01800595238095238,0.0
u07,0.08884874033925524,0.10727259147604207,0.6306702244545597,0.04308035714285714,0.0
u07,0.6385526447857072,0.13335234486926173,0.0,0.04181547619047619,0.0
u07,0.6699688848740339,0.1871617813809165,0.0,0.062276785714285715,0.0
u07,0.2662651811703302,0.16584170180405897,0.0,0.025632440476190475,0.0
u07,0.6768844725484292,0.1804941641374534,0.49069219902684036,0.032552083333333336,0.0
u07,0.4217404396266185,0.3261700581888796,0.0,0.05625,0.0
u07,0.6535380909364649,0.00023085436484495414,0.5585831632920002,0.026227678571428572,0.0
u07,0.23629428886881462,0.27903502875494807,0.3442682990634647,0.13292410714285716,0.0
u07,0.5201043862290474,0.02429402698280135,0.08813896300947,0.012239583333333333,0.0
u07,0.4391749473050286,0.0008758886195587965,0.4004708836917281,0.03720238095238095,0.0
u07,0.7875639867509786,0.0008826784538189423,0.35751582692408307,0.011979166666666667,0.0
u07,0.2391749473050286,0.0,0.3711086694919688,0.017857142857142856,0.0
u07,0.4028003613369467,0.0,0.0,0.007775297619047619,0.0
u07,0.0,0.007923736581590044,0.0,0.009561011904761905,0.0
u07,0.08558667068152163,0.03432940201929671,0.5125202741589494,0.02023809523809524,0.0
u07,0.25936966777075177,0.05121571982427909,0.0,0.02998511904761905,0.0
u07,0.20581150255947003,0.08426184316840826,0.05470622089677183,0.03560267857142857,0.0
u07,0.1203954632138914,0.16851689650255638,0.3335007586459478,0.043638392857142855,0.0
u07,0.6074074074074074,0.12720754486382987,0.0,0.03165922619047619,0.0
u07,0.5633945598715246,0.10139259500675589,0.0,0.014769345238095238,0.0
u07,0.48007628224430393,0.04859484379986285,0.17159001726573536,0.01168154761904762,0.0
u07,0.3600120445648901,0.08644137996591503,0.0,0.02072172619047619,0.0
u07,0.23153668573722774,0.08889251013382764,0.1835086067074766,0.022395833333333334,0.0
u07,0.5102077687443541,0.0,0.0,0.01826636904761905,0.0
u07,0.0,0.018006640457906422,0.0,0.010305059523809524,0.0
u07,0.7411221519622604,0.010646460119908474,0.0,0.0,0.0
u07,0.43317273913479876,0.021842896814888747,0.11655940982577304,0.0,0.0
u07,0.36981832781290774,0.12045844960924504,0.0,0.02217261904761905,0.0
u07,0.6488808591789622,0.15900433870409222,0.6767749699157641,0.03571428571428571,0.0
u07,0.5153568202348691,0.161462258706265,0.0,0.045647321428571426,0.0
u07,0.3849543310247917,0.07961080670020845,0.0,0.006919642857142857,0.0
u09,0.0,0.0,0.0,0.0,0.0
u09,0.0,0.0,0.0,0.0,0.0
u09,0.6199939777175549,0.0,0.3659184848009208,0.0,0.0
u09,0.22937870119441936,0.16440225694090807,0.3654580651912311,0.027901785714285716,0.0
u09,0.3670681521630031,0.24814128287128512,0.5864594778423062,0.033444940476190475,0.0
u09,0.0,0.2263459148962174,0.0,0.05561755952380952,0.0
u09,0.0,0.12694953116194432,0.0,0.09821428571428571,0.0
u09,0.14058014654220616,0.0249254815689949,0.0,0.022321428571428572,0.0
u09,0.3142226237077186,0.24184710651213004,0.3766860252184377,0.036495535714285716,0.0
u09,0.1553046271203453,0.20329442758302269,0.0,0.02537202380952381,0.0
u09,0.3441132189099669,0.1993699033806585,0.0,0.05093005952380952,0.0
u09,0.037759710930442635,0.22309358428560758,0.05399466331816041,0.04006696428571429,0.0
u09,0.17748670079293385,0.19520773497918917,0.3154711452937791,0.03526785714285714,0.0
u09,0.0533373481882967,0.2572668201169209,0.451985559566787,0.05665922619047619,0.0
u09,0.08078891900030112,0.21825922229238384,0.21008737508502068,0.05409226190476191,0.0
u09,0.15256448860784905,0.2383367621996347,0.3236226652016952,0.031919642857142855,0.0
u09,0.5075479273311252,0.24659999049423204,0.36390938104954745,0.04534970238095238,0.0
u09,0.3864900130482786,0.26823240244705626,0.07513210903573483,0.03154761904761905,0.0
u09,0.214453477868112,0.2365238764521758,0.0862135719144038,0.029501488095238095,0.0
u09,0.36503061326909564,0.26043088288214883,0.10748705069847747,0.05193452380952381,0.0
u09,0.4231857874134297,0.2553520868555599,0.32922094909224087,0.03218005952380952,0.0
u09,0.07774766636555254,0.055126664358123016,0.16306179040443677,0.015625,0.0
u09,0.0,0.18898145696263555,0.32696070737194577,0.02537202380952381,0.0
u09,0.2441433303221921,0.19950570006586138,0.041448228954115,0.030245535714285714,0.0
u09,0.21981330924420356,0.2542996625452373,0.3264270391879872,0.0365327380952381,0.0
u09,0.10001003713740841,0.23016180175041928,0.6209281640768064,0.047544642857142855,0.0
u09,0.7099568403091439,0.22812485147237557,0.3543975304766389,0.041257440476190475,0.0
u09,0.5441533674596005,0.26550288907447767,0.042808559619107414,0.08359375,0.0
u09,0.2093847234768644,0.24058419733974293,0.33366818395856224,0.07916666666666666,0.0
u09,0.6011843822141925,0.1310438012208122,0.14815047349971225,0.017299107142857144,0.0
u09,0.16935661949212086,0.15598965229258754,0.08137916601266154,0.024069940476190477,0.0
u09,0.21004717454581953,0.13936813802375084,0.03911473865955109,0.021763392857142856,0.0
u09,0.3951520626317374,0.1726179563956844,0.04134358813373097,0.025930059523809525,0.0
u09,0.37231757502760215,0.23268083026093334,0.0,0.03359375,0.0
u09,0.5030713640469738,0.059655483809640204,0.5238110186783864,0.06380208333333333,0.0
u09,0.38894911171333935,0.15906544721243354,0.4752472139381573,0.04237351190476191,0.0
u09,0.3176151761517615,0.2295303471642257,0.24281902370114583,0.02224702380952381,0.0
u09,0.19672789320485798,0.14349635725391943,0.15959817924972533,0.02340029761904762,0.0
u09,0.3112114824851952,0.23576341501503947,0.4035891801391723,0.03125,0.0
u09,0.22641774565893807,0.198555123269441,0.0,0.03716517857142857,0.0
u09,0.41275720164609053,0.25404164884335173,0.3384816616962277,0.06822916666666666,0.0
u09,0.23967680417544915,0.26574053327358277,0.0,0.03128720238095238,0.0
u09,0.2519823346381612,0.11410316474174866,0.1951551300162193,0.02109375,0.0
u09,0.6654722473150657,0.18087439485602155,0.041333124051692566,0.03165922619047619,0.0
u09,0.18081903041252634,0.1744919506514846,0.0,0.027120535714285715,0.0
u09,0.39484091137207666,0.2373997650717346,0.49685554334745985,0.0439360119047619,0.0
u09,0.41434306935661946,0.140074280786806,0.04437817192486789,0.04203869047619048,0.0
u09,0.49299407808892903,0.2517059458578616,0.34324281902370113,0.030654761904761903,0.0
u09,0.5044364147345177,0.21562476659944732,0.0,0.049032738095238095,0.0
u09,0.18767439526247115,0.19867055045186346,0.0,0.043229166666666666,0.0
u09,0.2957643280136505,0.09664650085891403,0.28559619107413803,0.015625,0.0
u09,0.17571012747164508,0.18415388480367195,0.4750902527075812,0.03709077380952381,0.0
u09,0.4034628124059018,0.233970898770361,0.3550044472348663,0.030171130952380953,0.0
u09,0.5438522533373482,0.31698341243490247,0.3313660859101135,0.02611607142857143,0.0
u09,0.14545819532269397,0.34423780715512736,0.0,0.029017857142857144,0.0
u09,0.47217705510388436,0.20509373366196132,0.31699890127138597,0.03943452380952381,0.0
u09,0.2753688647997591,0.14688448454973213,0.0,0.046875,0.0
u09,0.2937067148449262,0.10987988783193803,0.0,0.023251488095238096,0.0
u09,0.33442738131085015,0.11018543037364457,0.0,0.029575892857142856,0.0
u09,0.6507778781491519,0.2248046225191643,0.3525872442839952,0.03816964285714286,0.0
u09,0.7374084111211483,0.2744586804636099,0.2690838696175378,0.10837053571428572,0.0
u09,0.8184683328314765,0.2500288567956056,0.2943860199863967,0.08195684523809524,0.0
u09,0.49851450366355515,0.27424819560154534,0.26792235651127505,0.028199404761904762,0.0
u09,0.7742246311352002,0.34899748097148947,0.05596191074138021,0.07868303571428571,0.0
u09,0.24942286459901636,0.17768996258801323,0.38597813006853976,0.04203869047619048,0.0
u09,0.40900331225534475,0.10833859545488495,0.16363731491654895,0.004836309523809524,0.0
u09,0.08803573220917395,0.22183746494748063,0.09362214199759326,0.050595238095238096,0.0
u09,0.0,0.10168455787994216,0.0,0.003236607142857143,0.0
u09,0.0,0.02817102234534455,0.0,0.01168154761904762,0.0
u10,0.0,0.0,0.0,0.0,0.0
u10,0.0,0.0,0.0,0.0,0.0
u10,0.0,0.0,0.0,0.0,0.0
u10,0.9032219211081,0.14428397802809634,0.1845550149113169,0.015513392857142858,0.0
u10,0.3335641874937268,0.19171097033521411,0.21069429184324806,0.015811011904761904,0.0
u10,0.423145638863796,0.19471207707819851,0.2632553759221472,0.023139880952380953,0.0
u10,0.681150255947004,0.09140474881008155,0.07636687071626641,0.01566220238095238,0.0
u10,0.3183478871825755,0.07918304714181927,0.15051535604039135,0.014620535714285714,0.0
u10,0.5311452373782997,0.13404490796379662,0.21271385967665987,0.015029761904761905,0.0
u10,0.4698785506373582,0.19453554138743473,0.0,0.01331845238095238,0.0
u10,0.47185586670681523,0.20773497918915798,0.12748391147386595,0.014583333333333334,0.0
u10,0.7812205159088628,0.15264905383659585,0.2272903259561555,0.01882440476190476,0.0
u10,0.3812907758707217,0.16154373671738673,0.045958248312666775,0.01603422619047619,0.0
u10,0.8888688146140721,0.18176386314410065,0.18693036153403442,0.018861607142857142,0.0
u10,0.5448057813911472,0.12018006640457907,0.0,0.017447916666666667,0.0
u10,0.5023988758406103,0.14066499636743868,0.0,0.02336309523809524,0.0
u10,0.4532570510890294,0.14752272897018584,0.0,0.01763392857142857,0.0
u10,0.630934457492723,0.1790682989428228,0.25430858577931253,0.01796875,0.0
u10,0.0,0.1670774516394055,0.046701198137393395,0.020944940476190475,0.0
u10,0.23951620997691458,0.10581277711011074,0.26859205776173284,0.01871279761904762,0.0
u10,0.5210980628324802,0.07930526415850189,0.0,0.012686011904761905,0.0
u10,0.4206564287865101,0.10969656230691409,0.1766860252184377,0.01365327380952381,0.0
u10,0.4647194620094349,0.15260831483103499,0.13089520221838538,0.012016369047619048,0.0
u10,0.10776874435411021,0.19391766646976147,0.0,0.028236607142857143,0.0
u10,0.5270701595904848,0.15537856720917442,0.2887144875215822,0.03318452380952381,0.0
u10,0.0,0.12785257911854372,0.0,0.016257440476190477,0.0
u10,0.1232961959249222,0.1861704655789352,0.37199811646523306,0.025930059523809525,0.0
u10,0.8137910267991569,0.08412604648320535,0.05272850939151363,0.017894345238095237,0.0
u10,0.575659941784603,0.16770890622559903,0.159849317218647,0.02194940476190476,0.0
u10,0.268774465522433,0.14795727836283518,0.0908177680113012,0.021168154761904763,0.0
u10,0.6699488105992171,0.18579023486036705,0.33240203003191543,0.04415922619047619,0.0
u10,0.4553548128073873,0.09780756251739894,0.18626066028357663,0.010825892857142857,0.0
u10,0.5020877245809495,0.18949748436640662,0.15707633547847016,0.020126488095238097,0.0
u10,0.4805681019773161,0.15854262997440233,0.17175744257834982,0.01878720238095238,0.0
u10,0.0,0.09974266528154048,0.16170145973944436,0.017894345238095237,0.0
u10,0.31568804576934656,0.19374113077899768,0.09983780672840475,0.018898809523809523,0.0
u10,0.21956238080899326,0.12081831082503276,0.0,0.009486607142857142,0.0
u10,0.3555254441433303,0.10737443898994425,0.08130591743839272,0.025744047619047618,0.0
u10,0.7548027702499247,0.15781611770856674,0.1437764872076597,0.029575892857142856,0.0
u10,0.2855364849944796,0.17127356921217554,0.10350023544184586,0.02068452380952381,0.0
u10,0.11934156378600823,0.16662932257823587,0.056652540155914824,0.03898809523809524,0.0
u10,0.2491719361638061,0.08124036692264341,0.1315962957149584,0.04293154761904762,0.0
u10,0.16547224731506574,0.08476429090365904,0.0575838434573327,0.028199404761904762,0.0
u10,0.20827060122453075,0.17872201739555538,0.2906503426986868,0.038318452380952384,0.0
u10,0.20664458496436816,0.13963973139415667,0.10324909747292418,0.04021577380952381,0.0
u10,0.2055003512998093,0.19699346138960747,0.0904305969758803,0.02693452380952381,0.0
u10,0.2424370169627622,0.10936386042816695,0.15957725108564852,0.024293154761904762,0.0
u10,0.037147445548529556,0.15334840676539085,0.35414639250771723,0.01566220238095238,0.0
u10,0.0,0.1285790913843793,0.08643331763721028,0.020572916666666666,0.0
u10,0.47548931044866005,0.08912336449867259,0.24279809553706902,0.020572916666666666,0.0
u10,0.3432801365050688,0.16570590511885605,0.31557578611416315,0.026488095238095238,0.0
u10,0.03885375890795945,0.19446085321057313,0.0,0.03184523809523809,0.0
u10,0.6748368965171133,0.1297197835400838,0.21060011510490242,0.033035714285714286,0.0
u10,0.5154170430593195,0.14873810930275191,0.04315387432637472,0.014546130952380953,0.0
u10,0.13036234066044364,0.0945620217410493,0.08324177261549731,0.021242559523809525,0.0
u10,0.2063033222924822,0.09173066085456855,0.05667346831999163,0.03697916666666667,0.0
u10,0.31591889992974004,0.16585528147257925,0.21000366242871343,0.039769345238095236,0.0
u10,0.054782695975107897,0.12290957977715763,0.0,0.019866071428571427,0.0
u10,0.2352002408912978,0.19938348304917877,0.35432428190237014,0.03456101190476191,0.0
u10,0.0,0.15992775616347205,0.0,0.004166666666666667,0.0
u10,0.36323396567299004,0.1684150489886542,0.07243237586982681,0.06101190476190476,0.0
u10,0.14580949513198835,0.1995192797343817,0.11887197195626013,0.02150297619047619,0.0
u10,0.7483288166214995,0.3140434142002594,0.0,0.020944940476190475,0.0
u10,0.3587674395262471,0.19201651287692068,0.07898289122586721,0.04185267857142857,0.0
u10,0.9533273110508883,0.28446010632880453,0.0,0.026674107142857142,0.0
u10,0.1832179062531366,0.23483999755565968,0.24839637942761472,0.028757440476190475,0.0
u10,0.381421258657031,0.2094460174227147,0.07160571338879297,0.028459821428571428,0.0
u10,0.18669075579644687,0.15386443416916193,0.0,0.018936011904761903,0.0
u10,0.0,0.027926588311979306,0.11332600847590645,0.018601190476190476,0.0
u10,0.0,0.0,0.0,0.0,0.0
u10,0.0,0.0,0.0,0.0,0.0
u14,0.0,0.0,0.0,0.0,0.0
u14,0.0,0.0,0.0,0.0,0.0
u14,0.0,0.0,0.0,0.0,0.0
u14,0.6661246612466125,0.28786860312739765,0.33347983048187096,0.043675595238095236,0.0
u14,0.7689651711331928,0.35053198351428244,0.331428870402344,0.08805803571428572,0.0
u14,0.5886981832781291,0.3997718615688591,0.3216868100245906,0.07340029761904762,0.0
u14,0.8064338050787915,0.31031579519143937,0.3282268612985926,0.054873511904761904,0.0
u14,0.42456087523838204,0.24550003734408843,0.3460890493381468,0.05089285714285714,0.0
u14,0.3610157583057312,0.19627373895803205,0.27359388897608955,0.03668154761904762,0.0
u14,0.5797952423968684,0.31280766436491286,0.34896667189870767,0.051041666666666666,0.0
u14,0.36730904346080495,0.4384331778461288,0.24690001569612305,0.05159970238095238,0.0
u14,0.5090434608049784,0.33448081532329793,0.32244022393135563,0.054427083333333334,0.0
u14,0.5625614774666265,0.3760889196694709,0.41070475592528644,0.07790178571428572,0.0
u14,1.0,0.2793066221253539,0.30246429132004393,0.05558035714285714,0.0
u14,0.15393957643280137,0.3155371777374914,0.22779260189399886,0.037313988095238095,0.0
u14,0.23074375188196328,0.1637232735148935,0.0,0.037313988095238095,0.0
u14,0.48435210278028706,0.33629370107075685,0.0,0.06413690476190476,0.0
u14,0.7024289872528355,0.42834348413555223,0.23861246272170775,0.039285714285714285,0.0
u14,0.35777376292281443,0.2566828943705484,0.059069743106785956,0.01566220238095238,0.0
u14,0.24416340459700894,0.2867482804744736,0.22323026212525507,0.05465029761904762,0.0
u14,0.26169828364950315,0.23259256241555143,0.19132527599016377,0.03500744047619048,0.0
u14,0.7913279132791328,0.21043054339043585,0.17314916548945744,0.023586309523809523,0.0
u14,0.2635350797952424,0.26439614609007395,0.04339454821325799,0.0494047619047619,0.0
u14,0.7157683428686139,0.285600798484509,0.0,0.05777529761904762,0.0
u14,0.22821439325504367,0.1998044527733078,0.0,0.026674107142857142,0.0
u14,0.6104285857673392,0.2520454375708689,0.3652069272223094,0.05048363095238095,0.0
u14,0.33361437318076886,0.3639554858465905,0.17614189295244076,0.08627232142857143,0.0
u14,0.2731807688447255,0.22918406561695828,0.23492910584418983,0.03668154761904762,0.0
u14,0.3442035531466426,0.2422001778936576,0.1539371108669492,0.011197916666666667,0.0
u14,0.47593094449463014,0.3503214986522179,0.14181970386647832,0.04698660714285714,0.0
u14,0.47737629228144135,0.22208189898084588,0.5991419452728509,0.03366815476190476,0.0
u14,0.0,0.35160477732738543,0.1315649034688432,0.041703869047619045,0.0
u14,0.0,0.134296131831422,0.5971433056035159,0.03002232142857143,0.0
u14,0.5932650807989561,0.40937947704696526,0.0,0.11369047619047619,0.0
u14,0.1577536886479976,0.20647885985103104,0.23864385496782295,0.04646577380952381,0.0
u14,0.3502559470039145,0.32851934084289003,0.08152566316119918,0.11082589285714285,0.0
u14,0.1877245809495132,0.28072569748572435,0.3092764087270444,0.024888392857142855,0.0
u14,0.0,0.22802979379273353,0.0,0.021763392857142856,0.0
u14,0.4971394158386028,0.36982190264735637,0.0691047977816146,0.06402529761904761,0.0
u14,0.6853859279333534,0.29367391141982224,0.3125935227332182,0.0337797619047619,0.0
u14,0.0,0.4435595027125388,0.2253858630251661,0.07511160714285714,0.0
u14,0.15548529559369667,0.2569001690668731,0.3643070161670067,0.048549107142857144,0.0
u14,0.3122653819130784,0.1345609353675677,0.0,0.011160714285714286,0.0
u14,0.613038241493526,0.3111984736452583,0.17838120650865902,0.05308779761904762,0.0
u14,0.451831777577035,0.2512646066309521,0.2993669230366766,0.024739583333333332,0.0
u14,0.19355615778380006,0.24423033833744118,0.0,0.015066964285714286,0.0
u14,0.33813108501455386,0.23435791932318933,0.2597813006853974,0.020498511904761905,0.0
u14,0.0,0.0,0.0,0.0,0.0
u14,0.2019973903442738,0.15084974775765725,0.16172238790352117,0.03128720238095238,0.0
u14,0.4512395864699388,0.31243422348060484,0.10348977135980746,0.040773809523809525,0.0
u14,0.28775469236173845,0.355637938877912,0.32980693768639147,0.044270833333333336,0.0
u14,0.4002609655726187,0.24033297347211754,0.3643698006592372,0.044680059523809525,0.0
u14,0.04064036936665663,0.21157123554614032,0.0,0.02261904761904762,0.0
u14,0.10899327511793637,0.1852877871251163,0.0,0.007105654761904762,0.0
u14,0.0,0.04135688047854752,0.0,0.003831845238095238,0.0
u14,0.0,0.0,0.0,0.0,0.0
u14,0.0,0.04655789352181913,0.3453774917595354,0.0,0.0
u14,0.33550135501355016,0.13226597138763843,0.0,0.00900297619047619,0.0
u14,0.0,0.04126861263316563,0.0,0.014099702380952381,0.0
u14,0.2011643079393757,0.2627937452046796,0.0,0.0064360119047619044,0.0
u14,0.0,0.007312651498176929,0.1039397268874588,0.0,0.0
u14,0.0,0.07169385995287855,0.0,0.011011904761904763,0.0
u14,0.0,0.12213553867150102,0.15533929786009523,0.0007068452380952381,0.0
u14,0.0,0.0582431982835299,0.0,0.0011532738095238095,0.0
u14,0.0544213590284051,0.08627842394367154,0.32677235389525455,0.0003348214285714286,0.0
u14,0.0,0.21594388880967416,0.0,0.004724702380952381,0.0
u14,0.0,0.3833336728250463,0.0,0.012686011904761905,0.0
u14,0.0,0.14522097515599644,0.0,0.00390625,0.0
u15,0.0,0.0,0.0,0.0,0.0
u15,0.0,0.0,0.0,0.0,0.0
u15,0.750757803874335,0.0,0.0,0.0,0.0
u15,0.1636053397571013,0.28350273969812395,0.03819389944017161,0.025930059523809525,0.0
u15,0.6125464217605139,0.0757270215034051,0.47481818657458275,0.004873511904761905,0.0
u15,0.09052494228645991,0.23151297876818827,0.0,0.018601190476190476,0.0
u15,0.11674194519722975,0.2753141995803882,0.0,0.09546130952380952,0.0
u15,0.0,0.30413025618044665,0.14918641762151416,0.0904389880952381,0.0
u15,0.0,0.18402487795272918,0.0,0.018675595238095238,0.0
u15,0.41411221519622604,0.08248290659225008,0.12751530371998115,0.0010044642857142856,0.0
u15,0.14264779684833886,0.23984410540538706,0.0,0.017447916666666667,0.0
u15,0.6930944494630131,0.035633050197244685,0.16128289645790822,0.0019345238095238096,0.0
u15,0.0,0.19468491774115793,0.3510071678961963,0.10673363095238095,0.0
u15,0.37377295995182175,0.18991845409053565,0.0,0.14170386904761906,0.0
u15,0.049483087423466826,0.21779751356269395,0.0,0.1572544642857143,0.0
u15,0.7507477667369267,0.1777307015935741,0.10928687280908282,0.01912202380952381,0.0
u15,0.35588678109003313,0.15756489384094136,0.04101920159054047,0.018526785714285714,0.0
u15,0.0,0.14046809117389444,0.0,0.014769345238095238,0.0
u15,0.0,0.00793052641585019,0.0,0.0,0.0
u15,0.0,0.17712640634442114,0.3513420185214252,0.04609375,0.0
u15,0.09547325102880659,0.18653032679472295,0.0,0.1004092261904762,0.0
u15,0.23866305329719964,0.07347958636329688,0.29591377596400353,0.012834821428571428,0.0
u15,0.036996888487403394,0.22991057788279387,0.1378747449380003,0.024330357142857143,0.0
u15,0.038542607648298706,0.11677835944024606,0.0,0.022507440476190476,0.0
u15,0.0,0.06106776933575051,0.0,0.007068452380952381,0.0
u15,0.0,0.07895898261123446,0.0,0.007663690476190476,0.0
u15,0.0,0.09298678019269549,0.0,0.007254464285714286,0.0
u15,0.0,0.15290027770422124,0.0,0.10089285714285715,0.0
u15,0.21233564187493728,0.09118747411375688,0.134180923978444,0.02805059523809524,0.0
u15,0.0,0.18005282491054395,0.12056715324648146,0.016480654761904762,0.0
u15,0.0,0.07204014150014598,0.0,0.009523809523809525,0.0
u15,0.0,0.0,0.0,0.0,0.0
u15,0.0,0.08179034349771522,0.0,0.007105654761904762,0.0
u15,0.0,0.0,0.0,0.0,0.0
u15,0.051831777577035026,0.0,0.0,0.0,0.0
u15,0.5958646993877346,0.19156159398149092,0.25472714906084865,0.014992559523809524,0.0
u15,0.0,0.260437672716409,0.0,0.03854166666666667,0.0
u15,0.0,0.08577597620842076,0.0,0.0171875,0.0
u15,0.0,0.0,0.0,0.0,0.0
u15,0.0,0.0,0.0,0.0,0.0
u15,0.0,0.0,0.0,0.0,0.0
u15,0.1225634848941082,0.0,0.0,0.0,0.0
u15,0.0,0.22544286693961801,0.08650656621147909,0.01328125,0.0
u15,0.037679413831175346,0.12987594972806712,0.0,0.021688988095238095,0.0
u15,0.509324500652414,0.052390361151284294,0.0746298330978915,0.007514880952380953,0.0
u15,0.0,0.06576633464377135,0.0,0.0013392857142857143,0.0
u15,0.0,0.0,0.0,0.0,0.0
u15,0.0,0.07952253885482656,0.0,0.00859375,0.0
u15,0.0,0.0,0.0,0.0,0.0
u15,0.4360935461206464,0.0,0.12155077695809136,0.0,0.0
u15,0.0,0.12861304055568004,0.0,0.02540922619047619,0.0
u15,0.0,0.08871597444306384,0.05852561084078899,0.010677083333333334,0.0
u15,0.0,0.15965616279306621,0.05502014335792393,0.01369047619047619,0.0
u15,0.0,0.0018400450844994873,0.0,0.0,0.0
u15,0.0,0.0,0.0,0.0,0.0
u15,0.0,0.0,0.0,0.0,0.0
u15,0.0,0.0,0.0,0.0,0.0
u15,0.0,0.0,0.0,0.0,0.0
u15,0.0,0.0,0.0,0.0,0.0
u15,0.0,0.0,0.0,0.0,0.0
u15,0.0,0.0,0.0,0.0,0.0
u15,0.0,0.0,0.0,0.0,0.0
u15,0.0,0.020043590735950134,0.0,0.0034226190476190476,0.0
u15,0.0,0.008018794261232084,0.0,0.0014508928571428572,0.0
u15,0.1601023788015658,0.02946788068903238,0.16736252812222047,0.002529761904761905,0.0
u15,0.0,0.07980771189375267,0.037754407994558675,0.00587797619047619,0.0
u15,0.0,0.10574487876750928,0.05639093810495474,0.006622023809523809,0.0
u15,0.0,0.0,0.0,0.0,0.0
u15,0.0,0.00017653569076378844,0.0,7.440476190476191e-05,0.0
u17,0.0,0.0,0.0,0.0,1.0
u17,0.0,0.0,0.0,0.0,1.0
u17,0.681421258657031,0.0,0.0,0.0,1.0
u17,0.4008330824048981,0.13503622376577787,0.042316747763302465,0.03965773809523809,1.0
u17,0.3962762220214795,0.11043665424126997,0.0,0.023586309523809523,1.0
u17,0.639576432801365,0.16212766246375926,0.039501909694972005,0.02459077380952381,1.0
u17,0.2937970490816019,0.037249030751159366,0.339528069900068,0.003125,1.0
u17,0.759520224831878,0.024287237148541203,0.04307016167006749,0.0,1.0
u17,0.8239084613068353,0.16034872588760107,0.07382409878093445,0.019680059523809523,1.0
u17,0.5687543912476162,0.04558015738835815,0.3325485271804531,0.01871279761904762,1.0
u17,0.36224028906955735,0.20955465477087704,0.24975671009260714,0.032552083333333336,1.0
u17,0.36845327712536385,0.13179068298942823,0.042777167372992204,0.02886904761904762,1.0
u17,0.3311653116531165,0.22717427467595516,0.0,0.0296875,1.0
u17,0.4188196326407709,0.186299472429878,0.049882279077067965,0.030580357142857142,1.0
u17,0.25734216601425275,0.04778685352290551,0.20509600795270236,0.014694940476190476,1.0
u17,0.35683027200642375,0.08579634571120119,0.09162350232825825,0.017261904761904763,1.0
u17,0.8385927933353408,0.06283991607764855,0.06785957201904463,0.0,1.0
u17,0.7990163605339757,0.15078863924931593,0.0,0.01956845238095238,1.0
u17,0.3960955535481281,0.09585888008473713,0.2696803222937268,0.023288690476190477,1.0
u17,0.449854461507578,0.08248969642651023,0.03917752315178151,0.012239583333333333,1.0
u17,0.5861286761015758,0.07926452515294102,0.2111547114529378,0.0,1.0
u17,0.3048780487804878,0.15939135925692055,0.3900486579814786,0.02194940476190476,1.0
u17,0.7388336846331426,0.1662355121911474,0.5751268769947157,0.03671875,1.0
u17,0.7750075278530563,0.11398094772506603,0.35728561711923823,0.02142857142857143,1.0
u17,0.38994278831677204,0.1225021897215489,0.37080521111285514,0.014918154761904763,1.0
u17,0.39170932450065243,0.1726654852355054,0.0,0.042745535714285715,1.0
